web_resource_reference_id,web_resource_type,web_resource_title,web_resource_short_title,universal_resource_locator
http://doi.org/10.17504/protocols.io.7d5hi86,view,SMARTerV4 (0.5x) Amplification for single-cell or single-nuclei RNASeq Protocol,SMARTerV4 (0.5x) Amplification for single-cell or single-nuclei RNASeq Protocol,https://doi.org/10.17504/protocols.io.7d5hi86
http://doi.org/10.17504/protocols.io.7d6hi9e,view,SMARTerV4 (1x) Amplification for single-cell or  single-nuclei RNASeq Protocol,SMARTerV4 (1x) Amplification for single-cell or  single-nuclei RNASeq Protocol,https://doi.org/10.17504/protocols.io.7d6hi9e
http://doi.org/10.17504/protocols.io.7dwhi7e,view,Slice Preparation with Tissue Dissociation - Mouse Protocol,Slice Preparation with Tissue Dissociation - Mouse Protocol,https://doi.org/10.17504/protocols.io.7dwhi7e
http://doi.org/10.17504/protocols.io.8tvhwn6,view,Nuclei Isolation for SNARE-seq2 ,Nuclei Isolation for SNARE-seq2 ,https://doi.org/10.17504/protocols.io.8tvhwn6
http://doi.org/10.17504/protocols.io.md2c28e,view,DroNc-seq step-by-step,DroNc-seq step-by-step,https://doi.org/10.17504/protocols.io.md2c28e
http://doi.org/10.17504/protocols.io.nx3dfqn,view,Preparation of frozen nuclei for single-nucleus RNA seq,Preparation of frozen nuclei for single-nucleus RNA seq,https://doi.org/10.17504/protocols.io.nx3dfqn
http://doi.org/10.17504/protocols.io.pjudknw,view,Sequencing open chromatin of single cell nuclei: snATAC-seq,Sequencing open chromatin of single cell nuclei: snATAC-seq,https://doi.org/10.17504/protocols.io.pjudknw
http://doi.org/10.17504/protocols.io.pjvdkn6,view,Methyl-C sequencing of single cell nuclei: snmC-seq2,Methyl-C sequencing of single cell nuclei: snmC-seq2,https://doi.org/10.17504/protocols.io.pjvdkn6
http://doi.org/10.17504/protocols.io.smvec66,view,STPT protocol,STPT protocol,https://doi.org/10.17504/protocols.io.smvec66
http://doi.org/10.17504/protocols.io.sqcedsw,view,STP Imaging Protocol,STP Imaging Protocol,https://doi.org/10.17504/protocols.io.sqcedsw
http://doi.org/10.17504/protocols.io.ssgeebw,view,Resin/HM20 Embedding and fMOST Imaging Protocol,Resin/HM20 Embedding and fMOST Imaging Protocol,https://doi.org/10.17504/protocols.io.ssgeebw
http://doi.org/10.17504/protocols.io.y6rfzd6,view,Isolation of Nuclei from Adult Human Brain Tissue for 10x Genomics Platform,Isolation of Nuclei from Adult Human Brain Tissue for 10x Genomics Platform,https://doi.org/10.17504/protocols.io.y6rfzd6
http://doi.org/10.17504/protocols.io.ynxfvfn,view,10Xv2 RNASeq Sample Processing,10Xv2 RNASeq Sample Processing,https://doi.org/10.17504/protocols.io.ynxfvfn
http://doi.org/10.17504/protocols.io.ztqf6mw,view,Isolation of Nuclei from Adult_Human_Brain_Tissue,Isolation of Nuclei from Adult_Human_Brain_Tissue,https://doi.org/10.17504/protocols.io.ztqf6mw
http://download.brainimagelibrary.org/biccn/lein/pseq/morph/200526/,download,Brain Image Library data archive for human patch-seq morphology,BIL,https://download.brainimagelibrary.org/biccn/lein/pseq/morph/200526/
http://glioblastoma.alleninstitute.org/ish,explore,Ivy GBM ISH,Ivy GBM ISH,http://glioblastoma.alleninstitute.org/ish
http://glioblastoma.alleninstitute.org/rnaseq/search/index.html,explore,Gene search for Ivy Glioblastoma RNAseq,Ivy GBM RNAseq,http://glioblastoma.alleninstitute.org/rnaseq/search/index.html
http://help.brain-map.org/display/celltypes/Documentation,view,Allen Cell Types Database Documentation,Allen Cell Types Database Documentation,http://help.brain-map.org/display/celltypes/Documentation
http://help.brain-map.org/display/mouseconnectivity/Documentation,view,Allen Mouse Brain Connectivity Atlas Documentation,Allen Mouse Brain Connectivity Atlas Documentation,http://help.brain-map.org/display/mouseconnectivity/Documentation
http://help.brain-map.org/download/attachments/8323525/Mouse_Common_Coordinate_Framework.pdf,view,Mouse Common Coordinate Framework ,CCF,http://help.brain-map.org/download/attachments/8323525/Mouse_Common_Coordinate_Framework.pdf
http://human.brain-map.org/ish/search/?search_type=autism,explore,Human Brain Atlas filtered for Autism Study,HBA Autism,http://human.brain-map.org/ish/search/?search_type=autism
http://human.brain-map.org/ish/search/?search_type=cortex,explore,Human Brain Atlas filtered for Cortex Study,HBA Cortex,http://human.brain-map.org/ish/search/?search_type=cortex
http://human.brain-map.org/ish/search/?search_type=neurotransmitter,explore,Human Brian Atlas filtered for Neurotransmitter Study,HBA Neurotransmitter,http://human.brain-map.org/ish/search/?search_type=neurotransmitter
http://human.brain-map.org/ish/search/?search_type=schizophrenia,explore,Human Brain Atlas filtered for Schizophrenia Study,HBA Schizophrenia,http://human.brain-map.org/ish/search/?search_type=schizophrenia
http://human.brain-map.org/ish/search/?search_type=subcortex,explore,Human Brain Atlas filtered for SubCortex Study,HBA SubCortex,http://human.brain-map.org/ish/search/?search_type=subcortex
http://identifiers.org/DANDI:000008,download,DANDI archive,DANDI,http://identifiers.org/DANDI:000008
http://mouse.brain-map.org/diversity,explore,Mouse Diversity Search,Mouse Diversity,http://mouse.brain-map.org/diversity
http://mouse.brain-map.org/search/index,explore,Allen Mouse Brain Atlas Gene Search,Mouse ISH,http://mouse.brain-map.org/search/index
http://mouse.brain-map.org/sleep,explore,Sleep Study,Sleep Study,http://mouse.brain-map.org/sleep
http://mousespinal.brain-map.org/,explore,Allen Mouse Spinal Cord Atlas,Mouse Spinal Cord,http://mousespinal.brain-map.org/
http://mousespinal.brain-map.org/about.html,information,Allen Spinal Cord Atlas,Spinal Cord,http://mousespinal.brain-map.org/about.html
http://mousespinal.brain-map.org/imageseries/showref.html,explore,Mouse Spinal Cord Reference Atlas and Datasets,Mouse Spinal Cord Ref,http://mousespinal.brain-map.org/imageseries/showref.html
http://www.blueprintnhpatlas.org/ish/search/show?page_num=0&page_size=13&no_paging=false&exact_match=false&search_term=&search_type=advanced_gene&facet_structure_name=%22amygdaloid%20complex%22,explore,Non-Human Primate ISH,NHP ISH,http://www.blueprintnhpatlas.org/ish/search/show?page_num=0&page_size=13&no_paging=false&exact_match=false&search_term=&search_type=advanced_gene&facet_structure_name=%22amygdaloid%20complex%22
http://www.blueprintnhpatlas.org/ish/search/show?search_type=advanced_gene&facet_structure_name=%22brain%22,explore,Non-Human Primate ISH Filtered for Whole Brain,NHP ISH whole brain,http://www.blueprintnhpatlas.org/ish/search/show?search_type=advanced_gene&facet_structure_name=%22brain%22
http://www.blueprintnhpatlas.org/macrodissection/search,explore,Non-Human Primate Macrodissection Microarray,NHP MMA,http://www.blueprintnhpatlas.org/macrodissection/search
http://www.blueprintnhpatlas.org/microarray/search,explore,Non-Human Primate Microdissection Microarray,NHP LMA,http://www.blueprintnhpatlas.org/microarray/search
http://www.blueprintnhpatlas.org/static/referencedata,explore,Non-Human Primate Reference Data,NHP Ref,http://www.blueprintnhpatlas.org/static/referencedata
http://www.brainspan.org/,information,BrainSpan Atlas of the Developing Human Brain,BrainSpan,http://www.brainspan.org/
http://www.brainspan.org/ish,explore,BrainSpan ISH,BrainSpan ISH,http://www.brainspan.org/ish
http://www.brainspan.org/lcm/search/index.html,explore,BrainSpan Prenatal LMD Microarray,BrainSpan Microarray,http://www.brainspan.org/lcm/search/index.html
http://www.brainspan.org/rnaseq/search/index.html,explore,BrainSpan Developmental Transcriptome,BrainSpan Transcriptome,http://www.brainspan.org/rnaseq/search/index.html
http://www.brainspan.org/static/atlas,explore,BrainSpan Reference Atlases,BrainSpan Reference,http://www.brainspan.org/static/atlas
https://aging.brain-map.org/donors/summary,explore,Specimens tab of Aging Dementia TBI Study,TBI Specimens,https://aging.brain-map.org/donors/summary
https://alleninstitute.org/legal/terms-use/,information,Allen Institute Terms of Use,Allen Terms of Use,https://alleninstitute.org/legal/terms-use/
https://allensdk.readthedocs.io/en/latest/visual_coding_neuropixels.html,download,Allen SDK Instructions for Visual Coding - Neuropixels,Allen SDK,https://allensdk.readthedocs.io/en/latest/visual_coding_neuropixels.html
https://assets.ctfassets.net/an68im79xiti/615GcV6E7TzuqXKqMjPBtP/9badb815aacebe97a6ac5ecf9d86154b/CG000168_ChromiumSingleCellATAC_ReagentKits_UserGuide_RevB.pdf,view,Chromium Single Cell ATAC,Chromium Single Cell ATAC,https://assets.ctfassets.net/an68im79xiti/615GcV6E7TzuqXKqMjPBtP/9badb815aacebe97a6ac5ecf9d86154b/CG000168_ChromiumSingleCellATAC_ReagentKits_UserGuide_RevB.pdf
https://assets.nemoarchive.org/dat-18e8800,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-18e8800
https://assets.nemoarchive.org/dat-2c8otht,download,Human Cortex RNAseq - GRU,NeMO,https://assets.nemoarchive.org/dat-2c8otht
https://assets.nemoarchive.org/dat-4v55t0q,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-4v55t0q
https://assets.nemoarchive.org/dat-53ke10p,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-53ke10p
https://assets.nemoarchive.org/dat-5ue6x8t,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-5ue6x8t
https://assets.nemoarchive.org/dat-72qka5t,download,Human M1C and DFC RNAseq - Open,NeMO,https://assets.nemoarchive.org/dat-72qka5t
https://assets.nemoarchive.org/dat-7jxfmkh,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-7jxfmkh
https://assets.nemoarchive.org/dat-7uhwm74,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-7uhwm74
https://assets.nemoarchive.org/dat-8ht5n0a,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-8ht5n0a
https://assets.nemoarchive.org/dat-8zpo593,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-8zpo593
https://assets.nemoarchive.org/dat-b3brzfa,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-b3brzfa
https://assets.nemoarchive.org/dat-ci7q9k4,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-ci7q9k4
https://assets.nemoarchive.org/dat-dgarbc3,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-dgarbc3
https://assets.nemoarchive.org/dat-gnot1gb,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-gnot1gb
https://assets.nemoarchive.org/dat-hixtgqk,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-hixtgqk
https://assets.nemoarchive.org/dat-khcsjuk,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-khcsjuk
https://assets.nemoarchive.org/dat-kjseyhn,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-kjseyhn
https://assets.nemoarchive.org/dat-knrjpcj,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-knrjpcj
https://assets.nemoarchive.org/dat-m21bzvo,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-m21bzvo
https://assets.nemoarchive.org/dat-m5wqy8t,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-m5wqy8t
https://assets.nemoarchive.org/dat-mq52tet,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-mq52tet
https://assets.nemoarchive.org/dat-p6957r7,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-p6957r7
https://assets.nemoarchive.org/dat-pe2ejct,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-pe2ejct
https://assets.nemoarchive.org/dat-qf43d3z,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-qf43d3z
https://assets.nemoarchive.org/dat-s82jegu,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-s82jegu
https://assets.nemoarchive.org/dat-svco5za,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-svco5za
https://assets.nemoarchive.org/dat-swzf4kc,download,Human MTG RNAseq - Restricted,NeMO,https://assets.nemoarchive.org/dat-swzf4kc
https://assets.nemoarchive.org/dat-t4xnmho,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-t4xnmho
https://assets.nemoarchive.org/dat-vptepqt,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-vptepqt
https://assets.nemoarchive.org/dat-vutwbqm,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-vutwbqm
https://assets.nemoarchive.org/dat-wywv153,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-wywv153
https://assets.nemoarchive.org/dat-x54vktk,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-x54vktk
https://assets.nemoarchive.org/dat-xviiont,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-xviiont
https://assets.nemoarchive.org/dat-y0c2zo2,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-y0c2zo2
https://assets.nemoarchive.org/dat-zsm81og,download,NeMO Data Archive,NeMO,https://assets.nemoarchive.org/dat-zsm81og
https://biccn.org/teams/r24-ghosh,information,DANDI: Distributed Archives for Neurophysiology Data Integration,R24 Ghosh,https://biccn.org/teams/r24-ghosh
https://biccn.org/teams/r24-ropelewski,information,A Confocal Fluorescence Microscopy Brain Data Archive,R24 Ropelewski,https://biccn.org/teams/r24-ropelewski
https://biccn.org/teams/r24-white,information,A BRAIN Initiative resource: The neuroscience multi-omic data archive,R24 White,https://biccn.org/teams/r24-white
https://biccn.org/teams/rf1-chung,information,"Highly specific, renewable, and cost-effective antibody toolbox for 3D proteomic phenotyping of the brain",RF1 Chung,https://biccn.org/teams/rf1-chung
https://biccn.org/teams/rf1-mueller,information,"Accessible technologies for high-throughput, whole-brain reconstructions of molecularly characterized mammalian neurons",RF1 Mueller,https://biccn.org/teams/rf1-mueller
https://biccn.org/teams/rf1-nowakowski,information,Mapping Developmental Lineage Relationships in the Cerebral Cortex,RF1 Nowakowski,https://biccn.org/teams/rf1-nowakowski
https://biccn.org/teams/rf1-regev,information,Scaling up spatial RNA profiling with compressed sensing,RF1 Regev,https://biccn.org/teams/rf1-regev
https://biccn.org/teams/rf1-tasic,information,Cell class- or type-specific viruses for brain-wide labeling and neural circuit examination,RF1 Tasic,https://biccn.org/teams/rf1-tasic
https://biccn.org/teams/rf1-tilgner,information,Single Cell Isoform Expression Across Mouse Brain Regions and Development,RF1 Tilgner,https://biccn.org/teams/rf1-tilgner
https://biccn.org/teams/u01-chung,information,Towards Integrated 3D Reconstruction of Whole Human Brains at Subcellular Resolution,U01 Chung,https://biccn.org/teams/u01-chung
https://biccn.org/teams/u01-dong,information,Anatomical Characterization of Neuronal Cell Types of the Mouse Brain,U01 Dong,https://biccn.org/teams/u01-dong
https://biccn.org/teams/u01-ecker,information,Epigenomic cell-type classification and regulatory element identification in the human brain,U01 Ecker,https://biccn.org/teams/u01-ecker
https://biccn.org/teams/u01-feng,information,A Molecular and Cellular Atlas of the Marmoset Brain,U01 Feng,https://biccn.org/teams/u01-feng
https://biccn.org/teams/u01-fischl,information,Imaging and analysis Techniques to Construct a Cell Census Atlas of the Human Brain,U01 Fischl,https://biccn.org/teams/u01-fischl
https://biccn.org/teams/u01-kriegstein,information,A Cellular Resolution Census of the Developing Human Brain,U01 Kriegstein,https://biccn.org/teams/u01-kriegstein
https://biccn.org/teams/u01-lein,information,A Multimodal Atlas of Human Brain Cell Types,U01 Lein,https://biccn.org/teams/u01-lein
https://biccn.org/teams/u01-osten,information,Collaboratory for Atlasing Cell Type Anatomy in the Female and Male Mouse Brain,U01 Osten,https://biccn.org/teams/u01-osten
https://biccn.org/teams/u01-snydermackler,information,Single cell transcriptional and epigenomic atlas of the macaque brain across the lifespan,U01 Snyder-Mackler,https://biccn.org/teams/u01-snydermackler
https://biccn.org/teams/u01-yang,information,Dendritome Mapping of Genetically-Defined and Sparsely-Labeled Cortical and Striatal Projection Neurons,U01 Yang,https://biccn.org/teams/u01-yang
https://biccn.org/teams/u01-zhangk,information,Toward a Human Adult Brain Cell Atlas with Single-Cell Technologies,"U01 Zhang, Kun",https://biccn.org/teams/u01-zhangk
https://biccn.org/teams/u01-zhangl,information,Cell Atlas of Mouse Brain-Spinal Cord Connectome,"U01 Zhang, Li",https://biccn.org/teams/u01-zhangl
https://biccn.org/teams/u19-ecker,information,Center for Epigenomics of the Mouse Brain Atlas (CEMBA),U19 Ecker,https://biccn.org/teams/u19-ecker
https://biccn.org/teams/u19-huang,information,A Comprehensive Center for Mouse Brain Cell Atlas,U19 Huang,https://biccn.org/teams/u19-huang
https://biccn.org/teams/u19-zeng,information,A Comprehensive Whole-brain Atlas of Cell Types in the Mouse,U19 Zeng,https://biccn.org/teams/u19-zeng
https://biccn.org/teams/u24-hawrylycz,information,A Community Resource for Single Cell Data in the Brain,U24 Hawrylycz,https://biccn.org/teams/u24-hawrylycz
https://cells.ucsc.edu/cortex-dev/protocol.pdf,view,Single cell RNA-seq protocol Kriegstein Lab,scRNAseq Protocol,https://cells.ucsc.edu/cortex-dev/protocol.pdf
https://celltypes.brain-map.org/,information,Allen Cell Types Database,Allen Cell Types Database,https://celltypes.brain-map.org/
https://celltypes.brain-map.org/rnaseq/human/mtg,explore,RNA-Seq Data Navigator: Human,RNA-Seq Data Navigator: Human,https://celltypes.brain-map.org/rnaseq/human/mtg
https://celltypes.brain-map.org/rnaseq/human_ctx_smart-seq,explore,Transcriptomics Explorer for Human Cortical Areas - SMART-seq v4,Transcriptomics Explorer,https://celltypes.brain-map.org/rnaseq/human_ctx_smart-seq
https://celltypes.brain-map.org/rnaseq/human_m1_10x,explore,Transcriptomics Explorer for M1,Transcriptomics Explorer,https://celltypes.brain-map.org/rnaseq/human_m1_10x
https://celltypes.brain-map.org/rnaseq/mouse_ctx-hip_10x,explore,Transcriptomics Explorer for Mouse CTX HIP 10x,Transcriptomics Explorer,https://celltypes.brain-map.org/rnaseq/mouse_ctx-hip_10x
https://celltypes.brain-map.org/rnaseq/mouse_ctx-hip_smart-seq,explore,Transcriptomics Explorer for Mouse CTX HIP SSv4,Transcriptomics Explorer,https://celltypes.brain-map.org/rnaseq/mouse_ctx-hip_smart-seq
https://connectivity.brain-map.org/,information,Allen Mouse Brain Connectivity Atlas,Mouse Connectivity,https://connectivity.brain-map.org/
https://creativecommons.org/licenses/by/4.0/,information,Attribution 4.0 International (CC BY 4.0),CC BY 4.0,https://creativecommons.org/licenses/by/4.0/
https://dandiarchive.org/dandiset/000023,download,DANDI: Distributed Archives for Neurophysiology Data Integration,DANDI,https://dandiarchive.org/dandiset/000023
https://developingmouse.brain-map.org/,information,Allen Developing Mouse Brain Atlas,Developing Mouse,https://developingmouse.brain-map.org/
https://developingmouse.brain-map.org/search/index,explore,Dev Mouse ISH Search,Developing Mouse,https://developingmouse.brain-map.org/search/index
https://developingmouse.brain-map.org/static/atlas,explore,Dev Mouse Reference Atlas and Supplemental Data,Reference Atlas,https://developingmouse.brain-map.org/static/atlas
https://doi.org/10.1016/j.cell.2019.09.020,view,Multimodal Analysis of Cell Types in a Hypothalamic Node Controlling Social Behavior,Multimodal Analysis of Cell Types in a Hypothalamic Node Controlling Social Behavior,https://doi.org/10.1016/j.cell.2019.09.020
https://doi.org/10.17504/protocols.io.bbseinbe,view,Frozen Tissue Nuclei Extraction V.2,Frozen Tissue Nuclei Extraction V.2,https://doi.org/10.17504/protocols.io.bbseinbe
https://download.brainimagelibrary.org/b4/d4/b4d4211078a67217/,download,Brain Image Library directory,BIL,https://download.brainimagelibrary.org/b4/d4/b4d4211078a67217/
https://download.brainimagelibrary.org/biccn/cemba/dong/TRIO/,download,Brain Image Library directory for cemba dong trio,BIL,https://download.brainimagelibrary.org/biccn/cemba/dong/TRIO/
https://download.brainimagelibrary.org/biccn/dong/anterograde/triple/,download,Brain Image Library directory for dong anterograde,BIL,https://download.brainimagelibrary.org/biccn/dong/anterograde/triple/
https://download.brainimagelibrary.org/biccn/dong/retrograde/,download,Brain Image Library directory for dong retrograde,BIL,https://download.brainimagelibrary.org/biccn/dong/retrograde/
https://download.brainimagelibrary.org/biccn/dong/trio/,download,Brain Image Library directory for dong trio,BIL,https://download.brainimagelibrary.org/biccn/dong/trio/
https://download.brainimagelibrary.org/biccn/feng/fish/,download,Brain Image Library directory for feng fish,BIL,https://download.brainimagelibrary.org/biccn/feng/fish/
https://download.brainimagelibrary.org/biccn/feng/morph/,download,Brain Image Library directory for Feng morphology,BIL,https://download.brainimagelibrary.org/biccn/feng/morph/
https://download.brainimagelibrary.org/biccn/huang/cellcounting/,download,Brain Image Library directory for huang cell counting,BIL,https://download.brainimagelibrary.org/biccn/huang/cellcounting/
https://download.brainimagelibrary.org/biccn/huang/connectivity/anterograde/,download,Brain Image Library directory for huang connectivity anterograde,BIL,https://download.brainimagelibrary.org/biccn/huang/connectivity/anterograde/
https://download.brainimagelibrary.org/biccn/huang/dong/anterograde/triple/,download,Brain Image Library directory for huang dong anterograde,BIL,https://download.brainimagelibrary.org/biccn/huang/dong/anterograde/triple/
https://download.brainimagelibrary.org/biccn/huang/dong/retrograde/quad/,download,Brain Image Library directory for huang dong retrograde,BIL,https://download.brainimagelibrary.org/biccn/huang/dong/retrograde/quad/
https://download.brainimagelibrary.org/biccn/huang/fmost/,download,Brain Image Library,BIL,https://download.brainimagelibrary.org/biccn/huang/fmost/
https://download.brainimagelibrary.org/biccn/osten/cellcounting/,download,Brain Image Library directory for osten cell counting,BIL,https://download.brainimagelibrary.org/biccn/osten/cellcounting/
https://download.brainimagelibrary.org/biccn/regev/cisi,download,Brain Image Library,BIL,https://download.brainimagelibrary.org/biccn/regev/cisi
https://download.brainimagelibrary.org/biccn/tasic/stpt/,download,Brain Image Library,BIL,https://download.brainimagelibrary.org/biccn/tasic/stpt/
https://download.brainimagelibrary.org/biccn/yang/morf/confocal/,download,Brain Image Library directory for yang morf confocal,BIL,https://download.brainimagelibrary.org/biccn/yang/morf/confocal/
https://download.brainimagelibrary.org/biccn/zeng/expressioncharacterization/STPT/,download,Brain Image Library directory for zeng expression characterization,BIL,https://download.brainimagelibrary.org/biccn/zeng/expressioncharacterization/STPT/
https://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,download,Brain Image Library directory for zeng fmost,BIL,https://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/
https://download.brainimagelibrary.org/biccn/zeng/mouselight/,download,Brain Image Library for Zeng Mouselight,BIL,https://download.brainimagelibrary.org/biccn/zeng/mouselight/
https://download.brainimagelibrary.org/biccn/zeng/pseq/morph/200526/,download,Brain Image Library data archive for mouse patch-seq morphology,BIL,https://download.brainimagelibrary.org/biccn/zeng/pseq/morph/200526/
https://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,download,Brain Image Library directory for zeng retrograde transynaptic,BIL,https://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/
https://download.brainimagelibrary.org/biccn/zeng/tolias/pseq/morph/,download,Brain Image Library directory for zeng tolias pseq morphology,BIL,https://download.brainimagelibrary.org/biccn/zeng/tolias/pseq/morph/
https://download.brainimagelibrary.org/biccn/zeng/zhuang/merfish/,download,Brain Image Library directory for zhuang merfish,BIL,https://download.brainimagelibrary.org/biccn/zeng/zhuang/merfish/
https://download.brainimagelibrary.org/biccn/zhangl/anatomy,download,Brain Image Library,BIL,https://download.brainimagelibrary.org/biccn/zhangl/anatomy
https://download.brainimagelibrary.org/biccn/zhangl/seqfish/,download,Brain Image Library directory for zhangl seqfish,BIL,https://download.brainimagelibrary.org/biccn/zhangl/seqfish/
https://github.com/cleary-lab/CISI,information,Composite In Situ Imaging (CISI),GitHub,https://github.com/cleary-lab/CISI
