Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
HWL32BCX2_12_TCG-L01-0022_S3_L002.fastq.tar,fastq,TCG-L01-0022,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ydd86s2,https://assets.nemoarchive.org/seq-ydd86s2,6f6a8ab159fb4a5372ac3c7440708524
HNVCHBCX2_1_TCG-L01-0022_S11_L001.fastq.tar,fastq,TCG-L01-0022,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-myrptor,https://assets.nemoarchive.org/seq-myrptor,e519b98e44d5eef184a26ed366063d1f
HWL32BCX2_12_TCG-L01-0022_S3_L001.fastq.tar,fastq,TCG-L01-0022,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-mrxbas3,https://assets.nemoarchive.org/seq-mrxbas3,835ff75adc948dd17780998d1b6ab657
TBR-L01-0013_possorted_genome_bam.bam.tar,bam,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-25k7125,https://assets.nemoarchive.org/aln-25k7125,e7ed0cfafb369ce78105104d2cd907b6
TBR-L01-0013-possorted_genome_bam.bam.tar,bam,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-u0oxqpk,https://assets.nemoarchive.org/aln-u0oxqpk,5efe69d4ded89ca93e8017ba2bf18d43
TBR-L01-0013_metrics_summary.csv.tar,csv,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-y3cqyc0,https://assets.nemoarchive.org/der-y3cqyc0,5bcf4bf75f69bce81678f092efd46ebd
TBR-L01-0013_S7_L002.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-80tqsi5,https://assets.nemoarchive.org/seq-80tqsi5,a4f3e4d0663a438f597cf706c224839d
TBR-L01-0013_S7_L001.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-rthcai6,https://assets.nemoarchive.org/seq-rthcai6,1d397a229882104916d06753091ac05b
TBR-L01-0013_S3_L001.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-1azum63,https://assets.nemoarchive.org/seq-1azum63,3ed1e4aac1616fa41d6a1d1696a8dde8
TBR-L01-0013_S1_L002.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ccu07vh,https://assets.nemoarchive.org/seq-ccu07vh,abaebbb5c6792e1a869528fbc236734a
TBR-L01-0013_S3_L002.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-rp984ri,https://assets.nemoarchive.org/seq-rp984ri,43bf4c49958185d5923b9a125e1bfe2f
TBR-L01-0013_S1_L001.fastq.tar,fastq,TBR-L01-0013,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-c9ur1md,https://assets.nemoarchive.org/seq-c9ur1md,e03912fc2e8c8a24bf8579d710362fb1
TCG-L01-0010_possorted_genome_bam.bam.tar,bam,TCG-L01-0010,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-1d8ccn3,https://assets.nemoarchive.org/aln-1d8ccn3,a4827427a04ee5ad944d1f1fe1384938
TCG-L01-0010_metrics_summary.csv.tar,csv,TCG-L01-0010,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-zp3r8p3,https://assets.nemoarchive.org/der-zp3r8p3,c9a6b86269a35e081c10d0ce56eeed28
HNNKWBCX2_12_TCG-L01-0010_S5_L001.fastq.tar,fastq,TCG-L01-0010,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-rpuwqya,https://assets.nemoarchive.org/seq-rpuwqya,65e743b4fe5951573364fe6ee162ec52
TCG-L01-0029_possorted_genome_bam.bam.tar,bam,TCG-L01-0029,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-2pjptvu,https://assets.nemoarchive.org/aln-2pjptvu,4e28a733de2925ce7bef912cf2301831
TCG-L01-0029_metrics_summary.csv.tar,csv,TCG-L01-0029,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-vrojjk2,https://assets.nemoarchive.org/der-vrojjk2,1d27b5025c57b5e950d3ec67920953ce
HY3HNBCX2_12_TCG-L01-0029_S4_L001.fastq.tar,fastq,TCG-L01-0029,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ej0veij,https://assets.nemoarchive.org/seq-ej0veij,3d3dafc7af802c4a8e149178330254b8
HY3HNBCX2_12_TCG-L01-0029_S4_L002.fastq.tar,fastq,TCG-L01-0029,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-9bkxtmu,https://assets.nemoarchive.org/seq-9bkxtmu,8a80a6f5c573213454be843891512245
TCG-L01-0041_possorted_genome_bam.bam.tar,bam,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-vcqpg26,https://assets.nemoarchive.org/aln-vcqpg26,dfd6348dffee32bb130ece72fa41ab5c
TCG-L01-0041_metrics_summary.csv.tar,csv,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-qqzrp7v,https://assets.nemoarchive.org/der-qqzrp7v,bdd9c0afa913710bc9f781fd57a65584
HYL72BCX2_12_TCG-L01-0041_S3_L001.fastq.tar,fastq,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-c1iipcg,https://assets.nemoarchive.org/seq-c1iipcg,aa487787d2e8f9c2323d1f2b3058c4d8
HY3LCBCX2_12_TCG-L01-0041_S4_L002.fastq.tar,fastq,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-mnjb5os,https://assets.nemoarchive.org/seq-mnjb5os,80ad1425bd4ac76797c21983981bd8e4
HY3LCBCX2_12_TCG-L01-0041_S4_L001.fastq.tar,fastq,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-t3y62hj,https://assets.nemoarchive.org/seq-t3y62hj,276de431dd29dec48b6dc5443bbc3c52
HYL72BCX2_12_TCG-L01-0041_S3_L002.fastq.tar,fastq,TCG-L01-0041,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-4hniwcc,https://assets.nemoarchive.org/seq-4hniwcc,c7fab0a8f0b9ea3d599fb9dcb19099ae
CUX-L01-0004_possorted_genome_bam.bam.tar,bam,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-6cu3d3d,https://assets.nemoarchive.org/aln-6cu3d3d,9dcdf7de12d7cb318be9e1a3dc3ab9c4
CUX-L01-0004_metrics_summary.csv.tar,csv,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-sfkp4aq,https://assets.nemoarchive.org/der-sfkp4aq,b7968f7715084f6cb6b0b1f11ddcbda6
CUX-L01-0004_S1_L002.fastq.tar,fastq,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-js6ihso,https://assets.nemoarchive.org/seq-js6ihso,0ff3f8af558061ab7f48abe25ec08993
CUX-L01-0004_S6_L001.fastq.tar,fastq,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-jjghtp5,https://assets.nemoarchive.org/seq-jjghtp5,d67a0ba701c9ce1b7dc0b51b1bbbfedc
CUX-L01-0004_S6_L002.fastq.tar,fastq,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ndeowmb,https://assets.nemoarchive.org/seq-ndeowmb,ddd3e2a2b4e078fa6b195430d95492b1
CUX-L01-0004_S1_L001.fastq.tar,fastq,CUX-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-29vc3ud,https://assets.nemoarchive.org/seq-29vc3ud,93cf2de5becd564ba95dcf27094a4ea1
TBR-L01-0005-possorted_genome_bam.bam.tar,bam,TBR-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-wq56prr,https://assets.nemoarchive.org/aln-wq56prr,06383147e4f62a0e9b2f9351fcaceba6
TBR-L01-0005_S5_L002.fastq.tar,fastq,TBR-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-dfp3c8w,https://assets.nemoarchive.org/seq-dfp3c8w,5a6016253b0094a2bad57aca7d578611
TBR-L01-0005_S5_L001.fastq.tar,fastq,TBR-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-2y33mjo,https://assets.nemoarchive.org/seq-2y33mjo,c3f85505b73683b3a12c47c92042a38a
TCG-L01-0015_possorted_genome_bam.bam.tar,bam,TCG-L01-0015,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-eavcbuj,https://assets.nemoarchive.org/aln-eavcbuj,467d412889852d62dabea21d9c0ffb7a
TCG-L01-0015_metrics_summary.csv.tar,csv,TCG-L01-0015,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-818y51i,https://assets.nemoarchive.org/der-818y51i,a14e8f8835e1af8d20aeb60e7221aa2e
HNVCHBCX2_1_TCG-L01-0015_S4_L001.fastq.tar,fastq,TCG-L01-0015,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-1y5rnq9,https://assets.nemoarchive.org/seq-1y5rnq9,dd1062b4436b41920b8443ada6a27874
TCG-L01-0023_possorted_genome_bam.bam.tar,bam,TCG-L01-0023,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-ag98bbx,https://assets.nemoarchive.org/aln-ag98bbx,e5d52fee223e648424d0ef137445084e
TCG-L01-0023_metrics_summary.csv.tar,csv,TCG-L01-0023,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-294pfn5,https://assets.nemoarchive.org/der-294pfn5,b20b22728af92872fc859fdab6b49275
HWL3HBCX2_12_TCG-L01-0023_S2_L001.fastq.tar,fastq,TCG-L01-0023,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-hkav8gc,https://assets.nemoarchive.org/seq-hkav8gc,c559525e81cee55bdbb77355549b1b51
HWL3HBCX2_12_TCG-L01-0023_S2_L002.fastq.tar,fastq,TCG-L01-0023,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-fagi89p,https://assets.nemoarchive.org/seq-fagi89p,28524af237591cedddb33ee73608843b
HNVCHBCX2_1_TCG-L01-0023_S12_L001.fastq.tar,fastq,TCG-L01-0023,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-fgo9ou9,https://assets.nemoarchive.org/seq-fgo9ou9,7aac9f4c606fcba27ea1580c01c9233e
TCG-L01-0021_possorted_genome_bam.bam.tar,bam,TCG-L01-0021,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-oohdxiq,https://assets.nemoarchive.org/aln-oohdxiq,342703507dc1491b49af1e0aae728556
TCG-L01-0021_metrics_summary.csv.tar,csv,TCG-L01-0021,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-uoyeqfa,https://assets.nemoarchive.org/der-uoyeqfa,780d0397a20949e3255fecfd634bb601
HNVCHBCX2_1_TCG-L01-0021_S10_L001.fastq.tar,fastq,TCG-L01-0021,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-avny0mo,https://assets.nemoarchive.org/seq-avny0mo,9819a80d9b443f97760bcf7938ca2409
HWL3HBCX2_12_TCG-L01-0021_S1_L002.fastq.tar,fastq,TCG-L01-0021,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-p4eky6i,https://assets.nemoarchive.org/seq-p4eky6i,7fded79e6de10adb8964a6a3874d04a0
HWL3HBCX2_12_TCG-L01-0021_S1_L001.fastq.tar,fastq,TCG-L01-0021,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-3jdswsz,https://assets.nemoarchive.org/seq-3jdswsz,57a1c65cb60490b8a5a363c0c284be46
TCG-L01-0040_possorted_genome_bam.bam.tar,bam,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-wtbf4qm,https://assets.nemoarchive.org/aln-wtbf4qm,0d2322ab31ef5b2daa79c397dee43c40
TCG-L01-0040_metrics_summary.csv.tar,csv,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-7s5sjg5,https://assets.nemoarchive.org/der-7s5sjg5,e5bb612b6edf9e3ccf0d493627b7c2d5
HY3LCBCX2_12_TCG-L01-0040_S3_L001.fastq.tar,fastq,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-zobscno,https://assets.nemoarchive.org/seq-zobscno,5867435aa15be6754a0558c34bf1629c
HY3LCBCX2_12_TCG-L01-0040_S3_L002.fastq.tar,fastq,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-kzmugrs,https://assets.nemoarchive.org/seq-kzmugrs,33c17d8135aaa8b71b489501e21feaca
HYL72BCX2_12_TCG-L01-0040_S2_L002.fastq.tar,fastq,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-jhi5ytf,https://assets.nemoarchive.org/seq-jhi5ytf,17f9f26339224abc3916e1dc3f455b1f
HYL72BCX2_12_TCG-L01-0040_S2_L001.fastq.tar,fastq,TCG-L01-0040,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-tzbyv1i,https://assets.nemoarchive.org/seq-tzbyv1i,ab04b62419ca7a0f2f42b0345a200b52
TCG-L01-0014_possorted_genome_bam.bam.tar,bam,TCG-L01-0014,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-c4tyrbw,https://assets.nemoarchive.org/aln-c4tyrbw,ddd7b51dc4b4ea42e0433fac80bde477
TCG-L01-0014_metrics_summary.csv.tar,csv,TCG-L01-0014,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-yrbbvmv,https://assets.nemoarchive.org/der-yrbbvmv,8cf7ec9d409d30524aa948fd0ee1296d
HNVCHBCX2_1_TCG-L01-0014_S3_L001.fastq.tar,fastq,TCG-L01-0014,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-mmrhswa,https://assets.nemoarchive.org/seq-mmrhswa,aef351b8ab711f94bbda0a3ffb9d5832
TBR-L01-0011-possorted_genome_bam.bam.tar,bam,TBR-L01-0011,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-q2v6ire,https://assets.nemoarchive.org/aln-q2v6ire,5eb41768a9a2f72425b5c0de08be5eec
TBR-L01-0011_S1_L001.fastq.tar,fastq,TBR-L01-0011,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-7fibic3,https://assets.nemoarchive.org/seq-7fibic3,a86d131e196d75726d92addd08ef9e42
TBR-L01-0011_S1_L002.fastq.tar,fastq,TBR-L01-0011,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-tk645pt,https://assets.nemoarchive.org/seq-tk645pt,f8b072efa62472ad3c84175435ff2f5b
TBR-L01-0004-possorted_genome_bam.bam.tar,bam,TBR-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-zt6domg,https://assets.nemoarchive.org/aln-zt6domg,32fe17584e43c304dc9e900eb58bd2a3
TBR-L01-0004_S4_L002.fastq.tar,fastq,TBR-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-1p39q5f,https://assets.nemoarchive.org/seq-1p39q5f,3bb3bc1190709af8d7981dbe2453046d
TBR-L01-0004_S4_L001.fastq.tar,fastq,TBR-L01-0004,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-zae8tju,https://assets.nemoarchive.org/seq-zae8tju,b3e8d24d4a374be868e13c1ed7e0a39b
TCG-L01-0009_possorted_genome_bam.bam.tar,bam,TCG-L01-0009,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-ovmqog0,https://assets.nemoarchive.org/aln-ovmqog0,ef89870910b49711b33ff58fea5e0a9a
TCG-L01-0009_metrics_summary.csv.tar,csv,TCG-L01-0009,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-hdyq8tr,https://assets.nemoarchive.org/der-hdyq8tr,27fccd04b00eefc3e9a7db9e24d91e1c
HWL5VBCX2_12_TCG-L01-0009_S3_L001.fastq.tar,fastq,TCG-L01-0009,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-tnzkn8k,https://assets.nemoarchive.org/seq-tnzkn8k,53a3206a113d76af67943d1735d76138
HWL5VBCX2_12_TCG-L01-0009_S3_L002.fastq.tar,fastq,TCG-L01-0009,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ee94uxp,https://assets.nemoarchive.org/seq-ee94uxp,7d671e8cde0285af095c6fa21a532fc2
HNNKWBCX2_12_TCG-L01-0009_S4_L001.fastq.tar,fastq,TCG-L01-0009,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-c7oei5o,https://assets.nemoarchive.org/seq-c7oei5o,472f10c8243582311a9310111fad46f0
TBR-L01-0002-possorted_genome_bam.bam.tar,bam,TBR-L01-0002,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-rtb2aur,https://assets.nemoarchive.org/aln-rtb2aur,947bf1256838fb29d028ef8889d3c1f2
TBR-L01-0002_S2_L002.fastq.tar,fastq,TBR-L01-0002,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-7vrzbi9,https://assets.nemoarchive.org/seq-7vrzbi9,90ada96b38acd927172b6920959d887f
TBR-L01-0002_S2_L001.fastq.tar,fastq,TBR-L01-0002,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-2pq1g59,https://assets.nemoarchive.org/seq-2pq1g59,7341b7c1fd5972c8c50bcdefe918a094
TCG-L01-0035_possorted_genome_bam.bam.tar,bam,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-cne3j2k,https://assets.nemoarchive.org/aln-cne3j2k,02f9733a17c8de57309c9d1e6891685c
TCG-L01-0035_metrics_summary.csv.tar,csv,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-dyk6txe,https://assets.nemoarchive.org/der-dyk6txe,0ed9776d6671a39f81086a995dc14030
HYL72BCX2_12_TCG-L01-0035_S1_L002.fastq.tar,fastq,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-t7w4cb8,https://assets.nemoarchive.org/seq-t7w4cb8,c8a225d7fc9cdbafd913c5e49a34b64b
HYL72BCX2_12_TCG-L01-0035_S1_L001.fastq.tar,fastq,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-3f7t595,https://assets.nemoarchive.org/seq-3f7t595,0a85972b7d3139c49c97c817752205ab
HY3HNBCX2_12_TCG-L01-0035_S8_L001.fastq.tar,fastq,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-kivjbb5,https://assets.nemoarchive.org/seq-kivjbb5,561c48faa0831cfda5a8afa727f7d3b5
HY3HNBCX2_12_TCG-L01-0035_S8_L002.fastq.tar,fastq,TCG-L01-0035,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-gpb27as,https://assets.nemoarchive.org/seq-gpb27as,9faebbb4a32e3fe687def931cf48fa7b
TCG-L01-0018_possorted_genome_bam.bam.tar,bam,TCG-L01-0018,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-kjiva3t,https://assets.nemoarchive.org/aln-kjiva3t,b499bf79c894b29ca20411a080ad9f34
TCG-L01-0018_metrics_summary.csv.tar,csv,TCG-L01-0018,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-34iyowc,https://assets.nemoarchive.org/der-34iyowc,e99c4a203255692e2b2e36674187c403
HWL32BCX2_12_TCG-L01-0018_S1_L001.fastq.tar,fastq,TCG-L01-0018,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-xega1pw,https://assets.nemoarchive.org/seq-xega1pw,5add7134acf7c7a29405e0c660710231
HWL32BCX2_12_TCG-L01-0018_S1_L002.fastq.tar,fastq,TCG-L01-0018,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-j2bk6u8,https://assets.nemoarchive.org/seq-j2bk6u8,8e9362c851dc92d75f5ff14498db78c7
HNVCHBCX2_1_TCG-L01-0018_S7_L001.fastq.tar,fastq,TCG-L01-0018,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-pbaq3ne,https://assets.nemoarchive.org/seq-pbaq3ne,0b06ce9fdfb19a7792624be2ef01d117
TCG-L01-0039_possorted_genome_bam.bam.tar,bam,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-pgdakp1,https://assets.nemoarchive.org/aln-pgdakp1,373da9838a4da46cc2866e68d908c9ca
TCG-L01-0039_metrics_summary.csv.tar,csv,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-cjwsc6c,https://assets.nemoarchive.org/der-cjwsc6c,b0670622088e4a796c042286ad50807e
HY5TTBCX2_12_TCG-L01-0039_S4_L002.fastq.tar,fastq,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-a0hy08o,https://assets.nemoarchive.org/seq-a0hy08o,a3fb3d367f1c1b8610956ac9ae0010f6
HY5TTBCX2_12_TCG-L01-0039_S4_L001.fastq.tar,fastq,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-y7b9j48,https://assets.nemoarchive.org/seq-y7b9j48,e30419b6285c164edb867371fec13350
HY3LCBCX2_12_TCG-L01-0039_S2_L002.fastq.tar,fastq,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-9qcj76y,https://assets.nemoarchive.org/seq-9qcj76y,41ad037bba251264bc14b5b3389f4ad5
HY3LCBCX2_12_TCG-L01-0039_S2_L001.fastq.tar,fastq,TCG-L01-0039,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-ffqdzq0,https://assets.nemoarchive.org/seq-ffqdzq0,a0fc85ff1b70ffa49fa4925cb1633ad5
CUX-L01-0005_possorted_genome_bam.bam.tar,bam,CUX-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:aln-ejbekhb,https://assets.nemoarchive.org/aln-ejbekhb,de16a48491bdffa46459959089b8abee
CUX-L01-0005_metrics_summary.csv.tar,csv,CUX-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:der-s15rbk6,https://assets.nemoarchive.org/der-s15rbk6,31c8e03763795077678693e41b9f00b8
CUX-L01-0005_S2_L002.fastq.tar,fastq,CUX-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-jnsiws7,https://assets.nemoarchive.org/seq-jnsiws7,17def6135ce9225885b471ecad42bf2c
CUX-L01-0005_S1_L002.fastq.tar,fastq,CUX-L01-0005,huang_pn_proj,huang_pn_sn_10xv2,nemo:seq-hpwneia,https://assets.nemoarchive.org/seq-hpwneia,7cb5de64626bcc4b0f77772e8b74108c
