Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
marm022_S1,marmoset,NCBI:txid9483,marm022,,transcriptomics,Drop-seq,S1C,nuclei,18947,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q4,Injection structure names not yet reconciled to ontology;,,Primary Somatosensory Cortex
marm022_Temp_sl07,marmoset,NCBI:txid9483,marm022,,transcriptomics,Drop-seq,TCx,nuclei,22252,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2018Q4,Injection structure names not yet reconciled to ontology;,,"Temporal Neocortex (including marmoset areas TE1, TE2, STR, TPO, TE3)"
marm022_Thal_sl07,marmoset,NCBI:txid9483,marm022,,transcriptomics,Drop-seq,THM,nuclei,22833,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Thalamus
marm022_V1,marmoset,NCBI:txid9483,marm022,,transcriptomics,Drop-seq,V1C,nuclei,31482,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q4,Injection structure names not yet reconciled to ontology;,,V1C (primary visual cortex)
marm023_A1,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,A1C,nuclei,28501,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,A1
marm023_Caud,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,Ca,nuclei,15685,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q1,Injection structure names not yet reconciled to ontology;,,Caudate nucleus
marm023_Hippo,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,HIP,nuclei,9849,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2018Q4,Injection structure names not yet reconciled to ontology;,,Hippocampus (Hippocampal Formation)
marm023_NAcc,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,NAC,nuclei,17344,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,NAC (nucleus accumbens)
marm023_Par,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,PoPC,nuclei,23845,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2018Q4,Injection structure names not yet reconciled to ontology;,,Posterior Parietal Cortex (PoPC)
marm023_PFCdl,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,DFC;A9/46,nuclei,20617,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Dorsolateral Prefrontal (area 8 and 9/46)
marm023_PFCm,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,PoFC,nuclei,29167,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Frontal Polar Cortex (A10m)
marm023_PFCo,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,OFC,nuclei,11478,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,OFC (orbital frontal cortex)
marm023_PFCvl,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,VFC,nuclei,27135,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,VFC (ventrolateral prefrontal cortex)
marm023_Pu,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,Pu,nuclei,16023,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Putamen
marm023_S1,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,S1C,nuclei,9246,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2018Q4,Injection structure names not yet reconciled to ontology;,,Primary Somatosensory Cortex
marm023_Temp,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,TCx,nuclei,20148,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,"Temporal Neocortex (including marmoset areas TE1, TE2, STR, TPO, TE3)"
marm023_Thal,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,THM,nuclei,11499,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Thalamus
marm023_V1,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,V1C,nuclei,15071,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,V1C (primary visual cortex)
marm023_V2,marmoset,NCBI:txid9483,marm023,,transcriptomics,Drop-seq,V2,nuclei,25540,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2018Q4,Injection structure names not yet reconciled to ontology;,,"Parastriate Cortex (V2, area 18)"
marm025_A1,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,A1C,nuclei,32660,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q1,Injection structure names not yet reconciled to ontology;,,A1
marm025_Caud,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,Ca,nuclei,22030,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Caudate nucleus
marm025_Hippo,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,HIP,nuclei,20995,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,Hippocampus (Hippocampal Formation)
marm025_PFCo,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,OFC,nuclei,27280,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,OFC (orbital frontal cortex)
marm025_PFCvl,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,VFC,nuclei,19685,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,VFC (ventrolateral prefrontal cortex)
marm025_V1,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,V1C,nuclei,32388,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,V1C (primary visual cortex)
marm025_V2,marmoset,NCBI:txid9483,marm025,,transcriptomics,Drop-seq,V2,nuclei,25204,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q3,Injection structure names not yet reconciled to ontology;,,"Parastriate Cortex (V2, area 18)"
marm027_M1,marmoset,NCBI:txid9483,marm027,,transcriptomics,Drop-seq,M1C,nuclei,53289,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q4,Injection structure names not yet reconciled to ontology;,,M1
marm028_M1,marmoset,NCBI:txid9483,marm028,,transcriptomics,Drop-seq,M1C,nuclei,52746,Massachusetts Institute of Technology,Guoping Feng; Steven McCarroll,1U01MH114819-01,feng_sn_dropseq,NeMO,http://data.nemoarchive.org/biccn/grant/feng/transcriptome/scell/,raw unaligned data,2019Q4,Injection structure names not yet reconciled to ontology;,,M1
