Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
Avptm_GFP_F5_190321,mouse,NCBI:txid10090,AvptmGFP-AVP003,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Avptm_GFP_F7_190322,mouse,NCBI:txid10090,AvptmGFP-AVP002,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Avptm_GFP_M2_181218,mouse,NCBI:txid10090,AvptmGFP-AVP002,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2019Q1,Don't have whole brain in ontology,,brain
Avptm_GFP_M4_190110,mouse,NCBI:txid10090,AvptmGFP-AVP004,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2019Q1,Don't have whole brain in ontology,,brain
Avptm_GFP_M5_190120,mouse,NCBI:txid10090,AvptmGFP-AVP005,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2019Q1,Don't have whole brain in ontology,,brain
Avptm_GFP_M6_190204,mouse,NCBI:txid10090,AvptmGFP-AVP006,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Avptm/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2019Q1,Don't have whole brain in ontology,,brain
Calb1_GFP_F1_200408,mouse,NCBI:txid10090,Calb1GFP-Calb1009,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F2_200409,mouse,NCBI:txid10090,Calb1GFP-Calb1010,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F3_200410,mouse,NCBI:txid10090,Calb1GFP-Calb1011,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F4_200413,mouse,NCBI:txid10090,Calb1GFP-Calb1012,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F5_200414,mouse,NCBI:txid10090,Calb1GFP-Calb1013,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F6_200415,mouse,NCBI:txid10090,Calb1GFP-Calb1014,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_F7_200416,mouse,NCBI:txid10090,Calb1GFP-Calb1015,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q3,,,
Calb1_GFP_F8_200417,mouse,NCBI:txid10090,Calb1GFP-Calb1016,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q3,,,
Calb1_GFP_M1_200327,mouse,NCBI:txid10090,Nos1GFP-Nos1001,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M2_200403,mouse,NCBI:txid10090,Calb1GFP-Calb1002,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M3_200406,mouse,NCBI:txid10090,Calb1GFP-Calb1003,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M4_200407,mouse,NCBI:txid10090,Calb1GFP-Calb1004,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M5_200416,mouse,NCBI:txid10090,Calb1GFP-Calb1005,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M6_200516,mouse,NCBI:txid10090,Calb1GFP-Calb1006,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q2,,,
Calb1_GFP_M7_201006,mouse,NCBI:txid10090,Calb1GFP-Calb1007,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q3,,,
Calb1_GFP_M8_201007,mouse,NCBI:txid10090,Calb1GFP-Calb1008,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Calb1/Calb1,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2020Q3,,,
Chat_Ai75_F_372147_180309,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372147,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_F_372148_180303,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372148,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_F_372149_180308,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372149,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_F_372150_180302,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372150,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_M_372143_180328,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372143,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_M_372145_180301,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372145,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat_Ai75_M_372146_180305,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372146,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-334939,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-334939,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-334940,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-334940,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-339857,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-339857,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-339858,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-339858,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-339862,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-339862,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-350659,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-350659,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-350660,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-350660,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-350661,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-350661,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-372144,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-372144,Chat-IRES-Cre-neo/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Chat-IRES-Cre-neo;Ai75-382461,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-382461,TBD,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q4,Don't have whole brain in ontology; Need genotype in LIMS,,brain
Chat-IRES-Cre-neo;Ai75-382462,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-382462,TBD,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q4,Don't have whole brain in ontology; Need genotype in LIMS,,brain
Chat-IRES-Cre-neo;Ai75-382464,mouse,NCBI:txid10090,Chat-IRES-Cre-neo;Ai75-382464,TBD,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q4,Don't have whole brain in ontology; Need genotype in LIMS,,brain
Crh1_GFP_F1_190319,mouse,NCBI:txid10090,CrhGFP-Crh014,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F2_190513,mouse,NCBI:txid10090,CrhGFP-Crh013,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F3_190514,mouse,NCBI:txid10090,CrhGFP-Crh012,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F4_190515,mouse,NCBI:txid10090,CrhGFP-Crh011,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F5_190516,mouse,NCBI:txid10090,CrhGFP-Crh010,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F6_190517,mouse,NCBI:txid10090,CrhGFP-Crh009,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_F7_190524,mouse,NCBI:txid10090,CrhGFP-Crh008,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M1_190425,mouse,NCBI:txid10090,CrhGFP-Crh001,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M2_190426,mouse,NCBI:txid10090,CrhGFP-Crh002,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M3_190429,mouse,NCBI:txid10090,CrhGFP-Crh003,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M4_190430,mouse,NCBI:txid10090,CrhGFP-Crh004,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M5_190501,mouse,NCBI:txid10090,CrhGFP-Crh005,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M6_190502,mouse,NCBI:txid10090,CrhGFP-Crh006,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Crh1_GFP_M7_190503,mouse,NCBI:txid10090,CrhGFP-Crh007,R26-CAG-LSL-H2B-GFP/R26-CAG-LSL-H2B-GFP; Crh/Crh,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,,,2019Q2,,,brain
Ctgf-T2A_Ai75_F_371801_180402,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-371801,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A_Ai75_F_371802_180410,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-371802,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A_Ai75_F_371803_180405,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-371803,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A_Ai75_M_371797_180514,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-371797,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A_Ai75_M_390698_180616,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-390698,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A-dgCre;Ai75-350870,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-350870,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q4,Don't have whole brain in ontology,,brain
Ctgf-T2A-dgCre;Ai75-358522,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-358522,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A-dgCre;Ai75-358524,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-358524,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q3,Don't have whole brain in ontology,,brain
Ctgf-T2A-dgCre;Ai75-371795,mouse,NCBI:txid10090,Ctgf-T2A-dgCre;Ai75-371795,Ctgf-T2A-dgCre/wt;Ai75(RCL-nT)/wt,population imaging,STPT,brain,brains,1,Cold Spring Harbor Laboratory,Pavel Osten,1U01MH114824-01,osten_stpt,BIL,http://download.brainimagelibrary.org/biccn/osten/cellcounting/,,2018Q4,Don't have whole brain in ontology,,brain
