Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
TBR-L01-0013,mouse,NCBI:txid10090,,Tbr2-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,VISpm;VISp;VISl;VISli,nuclei,4002,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tbr2-lineage projection neurons;FACS-GFP;Tamoxifen E16.5;Male n=5; adult P56;coronal 1mm;-3.27 to -4.07 mm ant. ac,2020Q1,,,
TCG-L01-0006,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,Aid:MOs:MOp,nuclei,1570,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=3; adult P56;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;Aip
TCG-L01-0007,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,ACB:RT:PT:LHA,nuclei,2265,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P56;coronal 1mm;0.13 to -0.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;GU;AIp
TCG-L01-0008,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,1033,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P56;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;Aip
TCG-L01-0009,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MOs:MOp:SSP-m:SSp-m,nuclei,1730,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P58;coronal 1mm;0.13 to -0.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;GU;AIp
TCG-L01-0010,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,366,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P58;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;Aip
TCG-L01-0011,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,VPM:LD:RT,nuclei,2275,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Mixed n=10; adult P56-P58;coronal 1mm;1.03 to 0.23 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0014,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,97,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P59-57;coronal 1mm;0.13 to -0.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;GU;AIp
TCG-L01-0015,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MRN:MRN:MRN:MRN,nuclei,371,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P59-57;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;AIp
TCG-L01-0018,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MRN:MRN:fail:RN,nuclei,1334,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P59;coronal 1mm;0.13 to -0.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;GU;AIp
TCG-L01-0019,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,VTA:APN:MRN:RN,nuclei,139,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P59;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;AIp
TCG-L01-0020,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PRNc:PRNc:PRNc:PRNc,nuclei,2408,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P59-57;coronal 1mm;1.03 to 0.23 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0021,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PAG:PAG:MRN:APN,nuclei,2657,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,"Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=6; adult P59,P57;coronal 1mm;1.03 to 0.23 mm ant. ac",2019Q4,,,MOp;MOs
TCG-L01-0022,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,fail:PAG:MRN:APN,nuclei,3402,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=6; adult P59-57;coronal 1mm;0.13 to -0.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;GU;AIp
TCG-L01-0023,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PRNc:PRNc:TRN:PRNc,nuclei,2452,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=6; adult P59-57;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,SSp;SSs;VISC;AIp
TCG-L01-0024,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,1507,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=6; adult P56;coronal 1mm;-2.27 to -3.17 mm ant. ac,2019Q4,,,AUDd;AUDp;AUDv;TEa
TCG-L01-0026,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,1590,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P56;coronal 1mm;-2.27 to -3.17 mm ant. ac,2019Q4,,,AUDd;AUDp;AUDv;TEa
TCG-L01-0027,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,2187,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P56;coronal 1mm;-3.27 to -4.07 mm ant. ac,2019Q4,,,VISpm;VISp;VISl;VISli
TCG-L01-0028,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PCG:PCG:fail:fail,nuclei,758,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P58;coronal 1mm;-2.27 to -3.17 mm ant. ac,2019Q4,,,AUDd;AUDp;AUDv;TEa
TCG-L01-0029,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,,nuclei,864,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P58;coronal 1mm;-3.27 to -4.07 mm ant. ac,2019Q4,,,VISpm;VISp;VISl;VISli
TCG-L01-0032,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PARN:IRN:PPy:fail,nuclei,1998,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P58-P59;coronal 1mm;-2.27 to -3.17 mm ant. ac,2019Q4,,,AUDd;AUDp;AUDv;TEa
TCG-L01-0033,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PAG:PAG:PAG;DR:PPN,nuclei,1300,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P58-P59;coronal 1mm;-3.27 to -4.07 mm ant. ac,2019Q4,,,VISpm;VISp;VISl;VISli
TCG-L01-0034,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PPN:PB:KF:SUT,nuclei,2071,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P58-P59;coronal 1mm;-2.27 to -3.17 mm ant. ac,2019Q4,,,AUDd;AUDp;AUDv;TEa
TCG-L01-0035,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PAG:PAG:PAG:PPN,nuclei,1169,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P58-P59;coronal 1mm;-3.27 to -4.07 mm ant. ac,2019Q4,,,VISpm;VISp;VISl;VISli
TCG-L01-0038,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,PB:PB:KF:SUT,nuclei,3156,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P58-P59;coronal 1mm;2.83 to 2.43 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0039,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MRN:APN:MRN:VTA;MRN,nuclei,2128,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=6; adult P59-P57;coronal 1mm;2.83 to 2.43 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0040,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MOp;MOs,nuclei,2082,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P56-P58;coronal 1mm;2.83 to 2.43 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0041,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,MOp;MOs,nuclei,1977,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P58;coronal 1mm;2.83 to 2.43 mm ant. ac,2019Q4,,,MOp;MOs
TCG-L01-0042,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,Piriform,nuclei,518,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Male n=5; adult P58;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,Piriform
TCG-L01-0043,mouse,NCBI:txid10090,,Tcerg1l-CreERT2;Sun1-sfGFP,transcriptomics,10x Chromium 3' v2 sequencing,Piriform,nuclei,432,Harvard University,Paola Arlotta,1U19MH114821-01,huang_pn_sn_10xv2,NeMO,,Tcerg1l-lineage projection neurons;FACS-GFP;Tamoxifen P7;Female n=5; adult P56;coronal 1mm;-0.57 to -1.47 mm ant. ac,2019Q4,,,Piriform
