Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
CALTECH_20180703,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,6198,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180707,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,6767,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180715,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,5496,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180728,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,6642,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180802,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,4688,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180803,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,8569,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180812_1,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,7952,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180812_2,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,6414,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20180812_3,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,2727,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190323,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,3100,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190324,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,5906,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190325,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,5953,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190330,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,7025,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190331,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,5971,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190413,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,5032,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
CALTECH_20190414,mouse,NCBI:txid10090,,wt/wt,transcriptomics,10x Chromium 3' v2 sequencing,VMH,cells,4902,California Institute of Technology,David J Anderson,1U19MH114830-01,zeng_anderson_sc_10xv2,NEMO,,C57BL/6N (WT),2019Q3,,,VMH
