Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
CEMBA180104-2_Bm3C,mouse,NCBI:txid10090,CEMBA171201_B3;CEMBA171201_B4,wt/wt,epigenomics,mC-seq2;retrograde tracing,MOp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,MOp
CEMBA180104-2_Bm4B,mouse,NCBI:txid10090,CEMBA171201_B3;CEMBA171201_B4,wt/wt,epigenomics,mC-seq2;retrograde tracing,MOp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,MOp
CEMBA180105-1_Tf6B,mouse,NCBI:txid10090,CEMBA171027_T3;CEMBA171027_T4,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180105-1_Tf7B,mouse,NCBI:txid10090,CEMBA171027_T3;CEMBA171027_T4,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180105-1_Tm6B,mouse,NCBI:txid10090,CEMBA171027_T1;CEMBA171028_T2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180105-1_Tm7B,mouse,NCBI:txid10090,CEMBA171027_T1;CEMBA171028_T2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180110-1_Pf6B,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180110-1_Pf7B,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180110-1_Pm6B,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180110-1_Pm7B,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,SSp
CEMBA180116-1_Pm4A,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,ACA
CEMBA180116-1_Pm5A,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,ACA
CEMBA180118-1_Bm4A,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,ACA
CEMBA180118-1_Bm5A,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,ACA
CEMBA180118-1_Pf4A,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,ACA
CEMBA180118-1_Pf5A,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,ACA,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,ACA
CEMBA180123-1_Bm3D,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AI,nuclei,192,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AI
CEMBA180125-1_Pf3D,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,AI,nuclei,176,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AI
CEMBA180125-1_Pm3D,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AI,nuclei,176,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AI
CEMBA180130-1_Pm10C,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDd;AUDpo;AUDp;AUDv,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AUDd;AUDpo;AUDp;AUDv
CEMBA180130-1_Pm9D,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDp;AUDv,nuclei,87,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AUDp;AUDv
CEMBA180201-1_Bm10C,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDd;AUDpo;AUDp;AUDv,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AUDd;AUDpo;AUDp;AUDv
CEMBA180201-1_Bm9D,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDp;AUDv,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AUDp;AUDv
CEMBA180201-1_Pf10C,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDd;AUDpo;AUDp;AUDv,nuclei,87,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AUDd;AUDpo;AUDp;AUDv
CEMBA180201-1_Pf9D,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDp;AUDv,nuclei,87,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,AUDp;AUDv
CEMBA180206-1_Pm10A,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,RSP
CEMBA180206-1_Pm9A,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,RSP
CEMBA180208-1_Bm10A,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,RSP
CEMBA180208-1_Bm9A,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,RSP
CEMBA180213-1_Pf10A,mouse,NCBI:txid10090,CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,RSP
CEMBA180213-1_Pf9A,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,RSP
CEMBA180215-1_Pf9B,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISam;VISa;VIS,nuclei,176,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISam;VISa;VISd
CEMBA180216-1_Bm9B,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2;CEMBA171201_B3;CEMBA171201_B4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISam;VISa;VIS,nuclei,191,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,VISam;VISa;VISd
CEMBA180216-1_Pm11B,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISI,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISp;VISI
CEMBA180216-1_Pm9B,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISam;VISa;VIS,nuclei,176,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISam;VISa;VISd
CEMBA180220-1_Bm11B,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2;CEMBA171201_B3;CEMBA171201_B4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISI,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,VISp;VISI
CEMBA180220-1_Bm12B,mouse,NCBI:txid10090,CEMBA171201_B1;CEMBA171201_B2;CEMBA171201_B3;CEMBA171201_B4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISl;VISli,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,VISp;VISl;VISli
CEMBA180220-1_Pf11B,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISI,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISp;VISI
CEMBA180220-1_Pf12B,mouse,NCBI:txid10090,CEMBA171104_P3;CEMBA171104_P4,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISl;VISli,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISp;VISl;VISli
CEMBA180226-1_Cm3C,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,MOp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,MOp
CEMBA180226-1_Cm4B,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,MOp,nuclei,95,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,MOp
CEMBA180226-1_Cm6B,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,SSp
CEMBA180226-1_Cm7B,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,SSp,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,SSp
CEMBA180227-1_Cm3D,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AI,nuclei,192,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AI
CEMBA180227-1_Pm12B,mouse,NCBI:txid10090,CEMBA171104_P1;CEMBA171104_P2,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISl;VISli,nuclei,88,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q1,updated to mC-seq2,,VISp;VISl;VISli
CEMBA180301-1_Cm10C,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDd;AUDpo;AUDp;AUDv,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AUDd;AUDpo;AUDp;AUDv
CEMBA180301-1_Cm9D,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,AUDp;AUDv,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,AUDp;AUDv
CEMBA180305-1_Cm10A,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,RSP,nuclei,96,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,RSP
CEMBA180305-1_Cm12B,mouse,NCBI:txid10090,CEMBA180130_C1;CEMBA180130_C2,wt/wt,epigenomics,mC-seq2;retrograde tracing,VISp;VISl;VISli,nuclei,95,Salk Institute for Biological Sciences,Joseph Ecker; Ed Callaway,1U19MH114831-01,ecker_sn_mCseq_retro,NeMO,http://data.nemoarchive.org/biccn/grant/cemba/callaway/projection/,Injection at P: STR; Dissection at 12B,2019Q2,updated to mC-seq2,,VISp;VISl;VISli
