Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
AIBS_668795135,mouse,NCBI:txid10090,375941,Syt6-Cre_KI148/wt,connectivity,retrograde transsynaptic tracing,ACAd,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,ACAd
AIBS_669102543,mouse,NCBI:txid10090,378029,Cux2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,ACAd,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,ACAd
AIBS_669676879,mouse,NCBI:txid10090,378089,Sst-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,AId,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AId
AIBS_670335575,mouse,NCBI:txid10090,377768,Vip-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,RSPv,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,RSPv
AIBS_671367552,mouse,NCBI:txid10090,378538,Slc17a6-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,PG,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,PG
AIBS_671539467,mouse,NCBI:txid10090,376224,Cux2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_671539473,mouse,NCBI:txid10090,378394,Tlx3-Cre_PL56/wt,connectivity,retrograde transsynaptic tracing,MOp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOp
AIBS_671544731,mouse,NCBI:txid10090,379335,Rbp4-Cre_KL100/wt,connectivity,retrograde transsynaptic tracing,MOs,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOs
AIBS_673657024,mouse,NCBI:txid10090,378932,Syt6-Cre_KI148/wt,connectivity,retrograde transsynaptic tracing,ACAd,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,ACAd
AIBS_673727673,mouse,NCBI:txid10090,375215,Chat-IRES-Cre-neo/wt;Chat-IRES-Cre-neo/wt,connectivity,retrograde transsynaptic tracing,SI,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,SI
AIBS_673731227,mouse,NCBI:txid10090,379759,Slc32a1-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,APN,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,APN
AIBS_675849391,mouse,NCBI:txid10090,381016,Ntsr1-Cre_GN220/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_675857839,mouse,NCBI:txid10090,378887,Ctgf-T2A-dgCre/wt,connectivity,retrograde transsynaptic tracing,PL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,PL
AIBS_675959717,mouse,NCBI:txid10090,381017,Ntsr1-Cre_GN220/wt,connectivity,retrograde transsynaptic tracing,AId,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AId
AIBS_678177102,mouse,NCBI:txid10090,380690,Nr5a1-Cre/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_678177119,mouse,NCBI:txid10090,381013,Ntsr1-Cre_GN220/wt,connectivity,retrograde transsynaptic tracing,MOp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOp
AIBS_678177127,mouse,NCBI:txid10090,380322,Pvalb-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,PL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,PL
AIBS_678177135,mouse,NCBI:txid10090,380321,Pvalb-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,PL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,PL
AIBS_678535130,mouse,NCBI:txid10090,381153,Nr5a1-Cre/wt,connectivity,retrograde transsynaptic tracing,VMH,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,VMH
AIBS_678535141,mouse,NCBI:txid10090,381154,Nr5a1-Cre/wt,connectivity,retrograde transsynaptic tracing,VMH,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,VMH
AIBS_679097185,mouse,NCBI:txid10090,381323,Cux2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,PL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,PL
AIBS_679113381,mouse,NCBI:txid10090,381248,A930038C07Rik-Tg1-Cre/wt,connectivity,retrograde transsynaptic tracing,ACAd,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,ACAd
AIBS_681490628,mouse,NCBI:txid10090,378618,Sim1-Cre_KJ18/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_681537021,mouse,NCBI:txid10090,381797,Cux2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,ACAd,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,ACAd
AIBS_681537032,mouse,NCBI:txid10090,380971,Sst-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_683269200,mouse,NCBI:txid10090,379766,Sst-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,MOp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOp
AIBS_683675110,mouse,NCBI:txid10090,381381,Scnn1a-Tg3-Cre/wt,connectivity,retrograde transsynaptic tracing,AUDp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AUDp
AIBS_683675129,mouse,NCBI:txid10090,381895,Sim1-Cre_KJ18/wt,connectivity,retrograde transsynaptic tracing,MOp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOp
AIBS_683675138,mouse,NCBI:txid10090,381894,Sim1-Cre_KJ18/wt,connectivity,retrograde transsynaptic tracing,MOp,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,MOp
AIBS_683675147,mouse,NCBI:txid10090,382088,Gad2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,IGL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,IGL
AIBS_683675157,mouse,NCBI:txid10090,382086,Gad2-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,IGL,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,IGL
AIBS_683695806,mouse,NCBI:txid10090,384658,Glt25d2-Cre_NF107/wt,connectivity,retrograde transsynaptic tracing,AId,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AId
AIBS_683695812,mouse,NCBI:txid10090,384657,Glt25d2-Cre_NF107/wt,connectivity,retrograde transsynaptic tracing,AId,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,AId
AIBS_683703721,mouse,NCBI:txid10090,382629,Slc17a6-IRES-Cre/wt,connectivity,retrograde transsynaptic tracing,DN,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_retro,BIL,http://download.brainimagelibrary.org/biccn/zeng/retrograde/transsynaptic/,,2019Q1,,,DN
