Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
AIBS_730865814,mouse,NCBI:txid10090,378667,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,378667-18469,2019Q3,Fezf2-CreER;Ai166-378667,,
AIBS_730866056,mouse,NCBI:txid10090,378668,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,378668-18470,2019Q4,,,
AIBS_732664811,mouse,NCBI:txid10090,339951,Gnb4-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732665241,mouse,NCBI:txid10090,339952,Gnb4-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732679304,mouse,NCBI:txid10090,351325,Plxnd1-CreER/wt;PhiC31-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,351325-17786,2019Q4,,,
AIBS_732680042,mouse,NCBI:txid10090,351327,Plxnd1-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732680871,mouse,NCBI:txid10090,351331,Plxnd1-CreER/wt;PhiC31-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732682350,mouse,NCBI:txid10090,355458,Plxnd1-CreER/wt;PhiC31-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732683446,mouse,NCBI:txid10090,355459,Plxnd1-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732697001,mouse,NCBI:txid10090,360835,Slc6a4-CreERT2_EZ13/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,360835-18049,2019Q4,,,
AIBS_732702206,mouse,NCBI:txid10090,325875,Tlx3-Cre_PL56/wt;Ai82(TITL-GFP)/Ai161(TIT2L-GFP-ICR-tTA2) ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,325875-17543,2019Q4,,,
AIBS_732702664,mouse,NCBI:txid10090,326952,Tlx3-Cre_PL56/wt;Ai82(TITL-GFP)/Ai161(TIT2L-GFP-ICR-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732706821,mouse,NCBI:txid10090,321237,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732707727,mouse,NCBI:txid10090,321244,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732709249,mouse,NCBI:txid10090,373367,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732710254,mouse,NCBI:txid10090,373368,Tnnt1-IRES2-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732713516,mouse,NCBI:txid10090,381484,Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,,2019Q1,,,
AIBS_732713933,mouse,NCBI:txid10090,381487,Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,381487-18458,2019Q4,,,
AIBS_732714203,mouse,NCBI:txid10090,381488,Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,381488-18464,2019Q4,,,
AIBS_732714302,mouse,NCBI:txid10090,383128,Vipr2-IRES2-Cre-neo/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,383128-18465,2019Q4,,,
AIBS_733341005,mouse,NCBI:txid10090,210254,Pvalb-2A-CreERT2;Ai139,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,210254-15257,2019Q4,,,
AIBS_745593205,mouse,NCBI:txid10090,404421,Dbh-Cre_KH212/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,/bil/data/2b/da/2bdaf9e66a246844/mouseID_404421-182720/,/bil/lz/waynew/fmost/mouseID_404421-182720,2019Q3,,,
AIBS_746222344,mouse,NCBI:txid10090,405425,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,405425-182723,2019Q4,,,
AIBS_746222364,mouse,NCBI:txid10090,405426,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,405426-182724,2019Q3,Fezf2-CreER;Ai166-405426,,
AIBS_746222384,mouse,NCBI:txid10090,405429,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,405429-182725,2019Q3,Fezf2-CreER;Ai166-405429; removed duplicate,,
AIBS_750729613,mouse,NCBI:txid10090,411732,Cux2-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,411732-182718,2019Q3,Cux2-CreERT2;Ai166-411732,,
AIBS_751162198,mouse,NCBI:txid10090,408668,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,408668-182726,2019Q4,,,
AIBS_762495316,mouse,NCBI:txid10090,417570,Dbh-Cre_KH212/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,417570-182721,2019Q4,,,
AIBS_762497643,mouse,NCBI:txid10090,417571,Dbh-Cre_KH212/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,417571-182722,2019Q3,Dbh-Cre_KH212;Ai166-417571,,
AIBS_763135456,mouse,NCBI:txid10090,418245,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,/bil/data/2b/da/2bdaf9e66a246844/mouseID_418245-182727/,/bil/lz/waynew/fmost/mouseID_418245-182727,2019Q3,,,
AIBS_782122132,mouse,NCBI:txid10090,420489,Cux2-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,420489-191801,2019Q3,Cux2-CreERT2;Ai166-420489,,
AIBS_782124668,mouse,NCBI:txid10090,423019,Cux2-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,423019-191803,2019Q4,,,
AIBS_786902152,mouse,NCBI:txid10090,426812,Tac1-IRES2-Cre/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,426812-191820,2019Q4,,,
AIBS_793176794,mouse,NCBI:txid10090,431038,Dbh-Cre_KH212/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,431038-191804,2019Q3,Dbh-Cre_KH212;Ai166-431038,,
AIBS_808171876,mouse,NCBI:txid10090,435222,Chrna2-Cre_OE25/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,435222-191797,2019Q3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai188-hyg-435222,,
AIBS_952976594,mouse,NCBI:txid10090,372164,Ai139(TIT2L-GFP-ICL-TPT)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,372164-182712,2019Q3,Ai139-372164  (PhP.eB Syn-CreERT2 1:1000x),,
AIBS_952977247,mouse,NCBI:txid10090,439309,Chrna2-Cre_OE25/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,439309-191798,2019Q3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai188-hyg-439309,,
AIBS_998014408 ,mouse,NCBI:txid10090,439311,Chrna2-Cre_OE25/wt;Sst-IRES-FlpO/wt;Ai188(TA2T2L-EGFP-ICF-tTA2)-hyg/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,439311-191799,2019Q4,,,
AIBS_998014666,mouse,NCBI:txid10090,443055,Dbh-Cre_KH212/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,443055-191805,2019Q4,,,
AIBS_998014887,mouse,NCBI:txid10090,439168,Fezf2-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,439168-191807,2019Q4,,,
AIBS_998015627,mouse,NCBI:txid10090,426124,Nxph4-T2A-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,426124-191808,2019Q4,,,
AIBS_998015827 ,mouse,NCBI:txid10090,380470,Plxnd1-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,380470-191812,2019Q4,,,
AIBS_998016013,mouse,NCBI:txid10090,380471,Plxnd1-CreER/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,380471-191813,2019Q4,,,
AIBS_998016075,mouse,NCBI:txid10090,362188,Sst-Cre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,362188-191815,2019Q4,,,
AIBS_998016201,mouse,NCBI:txid10090,362191,Sst-Cre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt ,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,362191-191816,2019Q4,,,
AIBS_998016366,mouse,NCBI:txid10090,373187,Sst-Cre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,373187-191817,2019Q4,,,
AIBS_730862678,mouse,NCBI:txid10090,374707,Cux2-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,374707-18452,2020Q1,Updated in Q2,,
AIBS_745594352,mouse,NCBI:txid10090,407016,Ctgf-T2A-dgCre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,407016-182715,2020Q1,Updated in Q2,,
AIBS_745596289,mouse,NCBI:txid10090,407020,Ctgf-T2A-dgCre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,407020-182717,2020Q1,Updated in Q2,,
AIBS_759649213,mouse,NCBI:txid10090,415513,Cux2-CreERT2/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,415513-182719,2020Q1,Updated in Q2,,
AIBS_716806920,mouse,NCBI:txid10090,394499,Pdyn-T2A-CreERT2/wt;Ai82(TITL-GFP)/Ai140(TIT2L-GFP-ICL-tTA2),cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,394499-182729,2020Q1,Updated in Q2,,
AIBS_732699751,mouse,NCBI:txid10090,377387,Slc6a4-CreERT2_EZ13/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,377387-18466,2020Q1,Updated in Q2,,
AIBS_745594863,mouse,NCBI:txid10090,407017,Ctgf-T2A-dgCre/wt;Ai166(TIT2L-MORF-ICL-tTA2)/wt,cell morphology,fMOST,,brains,1,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_fmost,BIL,http://download.brainimagelibrary.org/biccn/zeng/luo/fMOST/,407017-182716,2020Q1,Updated in Q2,,
