Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
180402_HK_KM_PlexinLSLflp_ALM_femaleA1_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,MOs
180403_HK_KM_Tle4LSLflp_S1_maleA3_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,SSp
180406_WG_KM_PlxnD1_S1_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,SSp
180410_HK_KM_PlexinD1_ALM_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,MOs
180514_HK_Tle4V2MmaleA13_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISpm,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,VISpm
180515_HK_Tle4ParietalmaleA14_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,VISa
180517_HK_Tle4CingfemaleA16_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ACAv,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,ACAv
180525_WG_Fezf2lslFlpAnteriorMoPOrofacial_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,MOp
180605_WG_Tle4lslFlpRPCFA_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,MOp
180628_HK_RP_PlexinD1PLA20female_,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,PL,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,PL
180702_A022_WG_PlexinD1V1female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,VISp
180706_HK023_WG_PlxnD1lslFlpA1Female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,AUDp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,AUDp
180722_WG_PlxnD1lslFlpCFA1_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q3,,,MOp
180725_HK_RP_PlexinD1_TEa_A29_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,TEa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,TEa
180730_WG010_PlxnD1_CFA_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,Mop,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,Mop
180804_KM_AdcyapLSLflpABCmale,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,SsP bfd
180806_JH_KM0004_FezfLSLflpABCmale,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,SSp-bfd
180807_JH_KM0005_PlexinLSLflpABCmale_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,SSp-bfd
180809_JH_WG_KM0006_Fezf2lslflpABC_male_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,SSp-bfd
180816_JH_WG_Tle4LSLFlpNPCfa_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
180820_JH_KM0008_AdcyapLSLflpABCmale,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,SsP bfd
180828_JH_HK34_Fezf2LSLflp_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,SSp
180830_JH_WG_Fezf2LSLflp_CFA_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
180831_JH_HK35_Fezf2LSLflp_ACAv_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ACAv,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,ACAv
180905_JH_HK37_PlexinD1LSLflp_CFA_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
180911_JH_WG_Tle4LSLflp_SspBfd_female_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp-bfd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,SSp-bfd
180912_JH_HK38_Fezf2LSLflp_V1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,VISp
180913_JH_HK40_Fezf2LSLflp_V2M_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISpm,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,VISpm
180914_JH_HK42_Tle4LSLflp_RFA_male_processed,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOs
181002_JH_WG_A_Fezf2LSLflp_CFA_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,MOp
181003_JH_WG_B_Fezf2LSLflp_CFA3_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,MOp
181004_JH_WG_PlexinD1LSLflp_CFA_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,Mop
181009_JH_XA0001_PlexinD1LSLflp_AGT4_LMC_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,LMC
181010_JH_XA0002_PlexinD1LSLflp_AGT5_LMC_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,LMC
181011_JH_XA0003_Fezf2LSLflp_AGT4_LMC_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,LMC
181012_JH_XA0004_Fezf2LSLflp_AGT5_LMC_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,LMC
181015_JH_HK0043_Fezf2LSLflp_RSPd_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,RSPd,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,RSPd
181025_JH_HK0054_PlexinD1LSLflp_RSPv_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,RSPv,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,RSPv
181030_JH_HK0056_PlexinD1LSLflp_MOp_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
181031_JH_HK0057_PlexinD1LSLflp_MOpM1_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
181101_JH_HK0058_PlexinD1LSLflp_MOpFRH_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
181105_JH_WG0004_Tle4LSLflp_HWD1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,MOp ul
181106_JH_WG0005_Tle4LSLflp_HWD1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,MOp ul
181107_JH_WG0002_Fezf2LSLflp_HWD1_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,MOp ul
181112_JH_HK0060_PlexinD1LSLflp_MOs_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOs
181114_JH_HK0062_Tle4LSLflp_MOp_LMC_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
181115_JH_HK0063_Tle4LSLflp_MOp_FRH_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,MOp
181127_JH_HK0019_Tle4LSLflp_PL_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,PL,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2018Q4,,,PL
181217_JH_HK0072_PlexinD1LSLflp_ORBvl_VO__male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ORBvl,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,ORBvl
181220_JH_HK0076_PlexinD1LSLflp_SSp_S1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSp
190102_JH_HK0077_PlexinD1LSLflp_ACAv_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ACAv,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,ACAv
190103_JH_HK0078_Tle4LSLflp_VISp_V1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,VISp
190107_JH_HK0079_Tle4LSLflp_PL_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,PL,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,PL
190108_JH_HK0080_Fezf2LSLflp_SSp_S1_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSp
190109_JH_HK0081_Fezf2LSLflp_VISa_parietalcortex_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,VISa
190110_JH_HK0082_PlexinD1LSLflp_MOs_RFA_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,MOs
190117_JH_HK0083_PlexinD1LSLflp_ORBl_LO_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ORBl,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,ORBl
190118_JH_HK0084_Tle4LSLflp_AUDp_A1_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,AUDp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,AUDp
190122_JH_HK0085_Tle4LSLflp_TEa_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,TEa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,TEa
190123_JH_HK0086_PlexinD1LSLflp_SSs_S2_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSs
190128_JH_HK0089_PlexinD1LSLflp_TEa_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,TEa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,TEa
190129_JH_HK0090_PlexinD1LSLflp_CA1_hippocampus_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,CA1,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,CA1
190204_JH_HK0092_Tle4LSLflp_TEa_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,TEa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,TEa
190206_JH_HK0095_Foxp2_SSp_S1_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSp
190207_JH_HK0099_Tle4LSLflp_MOp_CFA_,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,MOp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,MOp
190208_JH_HK0114_FoxP2LSLflp_VISa_parietal_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,VISa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,VISa
190212_JH_HK0100_Tle4LSLflp_SSp_CFO_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSp,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSp
190212_JH_HK0116_Tle4LSLflp_ORBm_MO_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ORBm,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,ORBm
190213_JH_HK0101_Fezf2LSLflp_ORBvl_VO_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,ORBvl,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,ORBvl
190214_JH_HK0102_Fezf2LSLflp_PL_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,PL,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,PL
190215_JH_HK0103_Fezf2LSLflp_SSs_S2_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,SSs,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,SSs
190216_JH_HK0145_Fezf2LSLflp_PL_female,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,PL,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,,,2019Q2,,,PL
190219_JH_HK0104_Fezf2LSLflp_TEa_male,mouse,NCBI:txid10090,,,connectivity,anterograde tracing,TEa,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_conn,BIL,http://download.brainimagelibrary.org/biccn/huang/connectivity/STPT/,,2019Q1,,,TEa
