Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
H1930002_CX47_LEC_002,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,LEC,nuclei,"4,490",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX55_A5_A7_001,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,A5-A7,nuclei,"8,421",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX51_Ig_002,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,Ig,nuclei,"8,424",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX56_PRO_002,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,PRO,nuclei,"9,433",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX51_S1C_002,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,S1C,nuclei,"5,427",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX44_A44_A45_003,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,A44-A45,nuclei,"8,677",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX46_Pir_002,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,Pir,nuclei,"6,462",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX51_A1C_003,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,A1C,nuclei,"9,670",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX49_MTG_002_T2,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,MTG,nuclei,"8,564",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,T2 indicates second library (technical replicate) for same biosample,,
H1930002_CX49_MTG_005,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,MTG,nuclei,"6,725",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX55_A19_002,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,A19,nuclei,"11,141",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX53_A5_A7_001,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,A5-A7,nuclei,"10,157",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX53_Pro_003,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,Pro,nuclei,"11,294",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX49_Ig_001,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,Ig,nuclei,"9,269",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930002_CX47_Pir_002,human,NCBI:txid9606,H19.30.002,,epigenomics,ATAC-seq,Pir,nuclei,"10,763",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX49_A1C_002,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,A1C,nuclei,"9,788",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX50_S1C_003,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,S1C,nuclei,"9,816",University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
H1930001_CX44_A44_A45_002,human,NCBI:txid9606,H19.30.001,,epigenomics,ATAC-seq,A44-A45,nuclei,10728,University of California San Diego,Bing Ren,1U01MH121282-01,ecker_hu_sn_ATACseq,NeMO,,,2020Q4,,,
