Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
170829_KM_Tle4_snap25EGFPrun2_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171007_KM_Tle4Snap25egfpmale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171014_KM_Tcergh2bGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171015_KM_Tcergh2bGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171017_KM_Tcergh2bGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171020_KM_Tcergh2bGFPmale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171022_KM_Tcergh2bGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171024_KM_Tcergh2bGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
171215_KM_RP_FezAisub_6wks_test_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
180221_KM_PlexSnapEGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
180308_KM_PlexSnapEGFPfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
180715_KM001_AdcyapHGfemale_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q3,,,
180810_JH_WG_KM0007_Plexind1LSLflpABC_male_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180907_JH_KM0037_Adcyap_h2bGFP_female_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180910_JH_KM0031_PlexinD1_SnapEGFP_male_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180918_JH_KM0032_Plexind1_snapEGFP_male_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180920_JH_KM0033_Plexind1_snapEGFP_female_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180921_JH_KM0034_PlexinD1_snapEGFP_female_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
180924_JH_KM0035_PlexinD1_snapEGFP_male_processed,mouse,NCBI:txid10090,,,cell type distribution,STPT,,brains,1,Cold Spring Harbor Laboratory,Z. Josh Huang,1U19MH114821-01,huang_stpt_count,BIL,http://download.brainimagelibrary.org/biccn/huang/cellcounting/,,2018Q4,,,
