Sample ID,Species (CV),Species NCBI Taxonomy ID,Donor id,Genotype,Modality  (CV),Technique  (CV),CORRECTED Anatomical Structure,Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Project (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Wrangler Notes,Prior Project,Prior Anatomical Structure (CV)
5787_BA9,human,NCBI:txid9606,5787,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,1988,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q1,,,PFC
5879_PFC,human,NCBI:txid9606,5879,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,2027,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2018Q4,,,PFC
5893_BA24,human,NCBI:txid9606,5893,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,3188,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Anterior cingulate cortex,2018Q4,,,CgGr
5893_PFC,human,NCBI:txid9606,5893,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,3604,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2018Q4,,,PFC
5900_BA13,human,NCBI:txid9606,5900,,transcriptomics,10x Chromium 3' v2 sequencing,ICx,nuclei,11317,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Insula cortex,2019Q1,,,ICx
5900_BA22,human,NCBI:txid9606,5900,,transcriptomics,10x Chromium 3' v2 sequencing,TCx,nuclei,2379,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Temporal cortex,2019Q1,,,TCx
5900_BA24,human,NCBI:txid9606,5900,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,3013,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Anterior cingulate cortex,2019Q1,,,CgGr
5900_BA9,human,NCBI:txid9606,5900,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,1824,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q1,,,PFC
5936_PFC,human,NCBI:txid9606,5936,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,2294,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2018Q4,,,PFC
5958_BA24,human,NCBI:txid9606,5958,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,3154,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Anterior cingulate cortex,2018Q4,,,CgGr
5958_BA9,human,NCBI:txid9606,5958,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,2323,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2018Q4,,,PFC
5976_BA9,human,NCBI:txid9606,5976,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,1403,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2018Q4,,,PFC
5981_BA9,human,NCBI:txid9606,5981,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,2142,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q1,,,PFC
6032_BA24,human,NCBI:txid9606,6032,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,2137,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Anterior cingulate cortex,2018Q4,,,CgGr
6032_FIC,human,NCBI:txid9606,6032,,transcriptomics,10x Chromium 3' v2 sequencing,ICx,nuclei,5547,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Insula cortex,2018Q4,,,ICx
663_BA22,human,NCBI:txid9606,663,,transcriptomics,10x Chromium 3' v2 sequencing,TCx,nuclei,11504,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Temporal cortex,2019Q1,,,TCx
779_BA22,human,NCBI:txid9606,779,,transcriptomics,10x Chromium 3' v2 sequencing,TCx,nuclei,2118,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Temporal cortex,2019Q1,,,TCx
779_BA9,human,NCBI:txid9606,779,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,266,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q1,,,PFC
872_BA13,human,NCBI:txid9606,872,,transcriptomics,10x Chromium 3' v2 sequencing,ICx,nuclei,11557,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Insula cortex,2019Q1,,,ICx
872_BA22,human,NCBI:txid9606,872,,transcriptomics,10x Chromium 3' v2 sequencing,TCx,nuclei,326,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Temporal cortex,2019Q1,,,TCx
A14-103_Cing,human,NCBI:txid9606,A14-103,,transcriptomics,10x Chromium 3' v2 sequencing,CCx,nuclei,4083,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Cingulate cortex,2019Q1,,,CCx
A14-103_FC,human,NCBI:txid9606,A14-103,,transcriptomics,10x Chromium 3' v2 sequencing,FCx,nuclei,4424,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Frontal cortex,2018Q4,,,FCx
A15-44_Cing,human,NCBI:txid9606,A15-44,,transcriptomics,10x Chromium 3' v2 sequencing,CCx,nuclei,3304,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Cingulate cortex,2019Q1,,,CCx
A15-44_FC,human,NCBI:txid9606,A15-44,,transcriptomics,10x Chromium 3' v2 sequencing,FCx,nuclei,4928,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Frontal cortex,2019Q1,,,FCx
GW18-CGE-3-22-17,human,NCBI:txid9606,GW18-3-22-17,,transcriptomics,10x Chromium 3' v2 sequencing,CGE,nuclei,2020,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Caudal ganglionic eminence,2019Q2,,,CGE
GW18-LGE-3-22-17,human,NCBI:txid9606,GW18-3-22-17,,transcriptomics,10x Chromium 3' v2 sequencing,LGE,nuclei,34377,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Lateral ganglionic eminence,2019Q2,,,LGE
GW18-MGE-3-22-17,human,NCBI:txid9606,GW18-3-22-17,,transcriptomics,10x Chromium 3' v2 sequencing,MGE,nuclei,58426,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Medial ganglionic eminence,2019Q2,,,MGE
GW20-ACC-12-7-18,human,NCBI:txid9606,GW20-12-7-18,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,47138,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Cingulate cortex,2019Q2,,,CgGr
GW20-cing-11-28-18,human,NCBI:txid9606,GW20-11-28-18,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,5195,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Cingulate cortex,2019Q2,,,CgGr
GW20-PFC-11-28-18,human,NCBI:txid9606,GW20-11-28-18,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,14135,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q2,,,PFC
GW20-PFC-12-7-18,human,NCBI:txid9606,GW20-12-7-18,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,19744,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q2,,,PFC
GW20-temp-11-28-18,human,NCBI:txid9606,GW20-11-28-18,,transcriptomics,10x Chromium 3' v2 sequencing,TCx,nuclei,4052,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Temporal cortex,2019Q2,,,TCx
GW25-PFC-11-17-17,human,NCBI:txid9606,GW25-11-17-17,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,5939,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q2,,,PFC
GW27-cing-2-7-18,human,NCBI:txid9606,GW27-2-7-18,,transcriptomics,10x Chromium 3' v2 sequencing,CgGr,nuclei,4372,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Cingulate cortex,2019Q2,,,CgGr
GW27-PFC-2-7-18,human,NCBI:txid9606,GW27-2-7-18,,transcriptomics,10x Chromium 3' v2 sequencing,PFC,nuclei,4348,University of California San Francisco,Arnold Kriegstein,1U01MH114825-01,kriegstein_sn_10x,NeMO,http://data.nemoarchive.org/biccn/grant/devhu/kriegstein/transcriptome/sncell,Prefrontal cortex,2019Q2,,,PFC
